,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Sale Price,X Coordinate,Y Coordinate,Building Class Category,Address,Borough,Neighborhood
108,11216,2.7027027027027026,0.08108108108108109,2.7871621621621623,1521.3445945945946,2657.0033783783783,1928.8817567567567,1.4358108108108107,1310583.5,-74.0060152,40.7127281,02 Two Family Dwellings                    ,1149 Bedford Avenue,Brooklyn,Bedford Stuyvesant
109,11217,1.3914590747330962,0.08896797153024912,1.491103202846975,662.9644128113879,1234.2633451957295,1945.0889679715303,1.8291814946619218,1660036.4839857651,-74.0060152,40.7127281,13 Condos - Elevator Apartments            ,465 Pacific Street,Brooklyn,Park Slope
110,11218,1.699228791773779,0.08997429305912596,1.7917737789203085,1231.5115681233933,1882.7429305912597,1942.9228791773778,1.6683804627249357,866803.9897172237,-74.0060152,40.7127281,10 Coops - Elevator Apartments             ,231 Ocean Parkway,Brooklyn,Kensington
111,11219,1.9810725552050472,0.12302839116719243,2.1041009463722395,1644.9716088328075,2149.274447949527,1954.3091482649843,1.4290220820189274,1173359.593059937,-74.0060152,40.7127281,02 Two Family Dwellings                    ,1542 68Th    Street,Brooklyn,Borough Park
112,11220,2.027586206896552,0.1413793103448276,2.196551724137931,1530.6586206896552,2065.7034482758622,1935.2896551724139,1.596551724137931,941917.1827586207,-74.0060152,40.7127281,02 Two Family Dwellings                    ,531 52Nd   Street,Brooklyn,Sunset Park
113,11221,2.5369928400954653,0.0883054892601432,2.627684964200477,1813.6443914081146,2643.5178997613366,1926.3174224343675,1.3102625298329356,1086885.0071599046,-74.0060152,40.7127281,02 Two Family Dwellings                    ,328 Central Avenue,Brooklyn,Bedford Stuyvesant
114,11222,1.981818181818182,0.12272727272727273,2.1363636363636362,1670.409090909091,2072.559090909091,1959.4045454545455,1.8590909090909091,1501699.3772727272,-74.0060152,40.71272809999999,13 Condos - Elevator Apartments            ,1059 Manhattan Avenue,Brooklyn,Greenpoint
115,11223,1.5574712643678161,0.10344827586206896,1.6666666666666667,2117.683908045977,1767.603448275862,1938.5862068965516,1.3620689655172413,1024025.367816092,-74.0060152,40.7127281,02 Two Family Dwellings                    ,2695 Shell Road,Brooklyn,Ocean Parkway-South
116,11224,0.9205607476635514,0.06542056074766354,1.0,1547.5327102803737,1126.8364485981308,1963.588785046729,1.7429906542056075,540795.5794392524,-73.99930160926077,40.58017058850049,10 Coops - Elevator Apartments             ,501 Surf Avenue,Brooklyn,Coney Island
117,11225,1.6358024691358024,0.12962962962962962,1.7654320987654322,1912.9506172839506,2199.925925925926,1927.1728395061727,1.4012345679012346,1125553.4814814816,-74.0060152,40.7127281,02 Two Family Dwellings                    ,396 Lefferts Avenue,Brooklyn,Flatbush-Lefferts Garden
118,11226,2.125874125874126,0.20279720279720279,2.3286713286713288,2031.3391608391607,2519.604895104895,1927.0314685314686,1.486013986013986,889396.1678321678,-74.0060152,40.7127281,10 Coops - Elevator Apartments             ,2107 Bedford Avenue,Brooklyn,Flatbush-Central
119,11228,1.7469879518072289,0.07228915662650602,1.819277108433735,2162.3333333333335,1966.6465863453816,1930.0722891566265,1.1124497991967872,1026721.172690763,-74.0060152,40.7127281,02 Two Family Dwellings                    ,7601 14Th   Avenue,Brooklyn,Dyker Heights
120,11229,1.5711678832116789,0.09124087591240876,1.667883211678832,1834.3576642335765,1838.7810218978102,1943.697080291971,1.4543795620437956,625099.2299270073,-73.95301276723112,40.60655345,01 One Family Dwellings                    ,2493 Ocean Ave,Brooklyn,Madison
121,11230,1.066326530612245,0.061224489795918366,1.135204081632653,1611.4336734693877,1348.3954081632653,1943.0484693877552,1.5739795918367347,917253.7040816327,-74.0060152,40.7127281,10 Coops - Elevator Apartments             ,1918 Avenue N,Brooklyn,Ocean Parkway-North
122,11231,1.7868852459016393,0.1557377049180328,1.9549180327868851,1017.594262295082,1494.532786885246,1938.799180327869,1.7049180327868851,1892465.1065573771,-74.0060152,40.7127281,13 Condos - Elevator Apartments            ,337 Carroll Street,Brooklyn,Carroll Gardens
123,11232,2.356521739130435,0.16521739130434782,2.5217391304347827,1474.9565217391305,2008.4695652173914,1933.8086956521738,1.7130434782608697,1064041.747826087,-74.0060152,40.7127281,02 Two Family Dwellings                    ,227 34Th   Street,Brooklyn,Sunset Park
124,11233,2.799382716049383,0.09567901234567901,2.8950617283950617,2038.2006172839506,2932.9753086419755,1920.716049382716,1.2623456790123457,974074.9290123457,-74.0060152,40.7127281,02 Two Family Dwellings                    ,729 Decatur Street,Brooklyn,Ocean Hill
125,11234,1.3690140845070422,0.07464788732394366,1.443661971830986,2442.7295774647887,1805.0633802816901,1944.581690140845,1.171830985915493,588649.4084507042,-73.92370072772809,40.61894711185201,01 One Family Dwellings                    ,1731 East 38Th   Street,Brooklyn,Marine Park
126,11235,0.9162011173184358,0.07681564245810056,1.0069832402234637,1023.3519553072625,834.9371508379888,1961.0055865921788,1.7472067039106145,580828.5810055865,-73.95159982478596,40.58618949204101,10 Coops - Elevator Apartments             ,102 West End Avenue,Brooklyn,Sheepshead Bay
127,11236,1.7428571428571429,0.10476190476190476,1.8476190476190477,2610.35,2011.2761904761905,1950.9595238095237,1.1571428571428573,536476.0333333333,-73.90299241922251,40.6400067625854,02 Two Family Dwellings                    ,918 East 106 Street,Brooklyn,Canarsie
128,11237,3.09375,0.140625,3.234375,1863.2578125,2837.296875,1944.4140625,1.7265625,1180558.34375,-74.0060152,40.7127281,07 Rentals - Walkup Apartments             ,172 Wilson Avenue,Brooklyn,Bushwick
129,11238,1.1237623762376239,0.0297029702970297,1.1584158415841583,416.6419141914191,677.7838283828382,1969.430693069307,1.8663366336633664,1128938.3498349835,-74.0060152,40.7127281,13 Condos - Elevator Apartments            ,550 Vanderbilt Avenue,Brooklyn,Prospect Heights
130,11239,1.0,0.0,1.0,1964.6415094339623,1594.4150943396226,2015.4905660377358,1.0,419209.56603773584,-73.88277069921544,40.64944398243091,01 One Family Dwellings                    ,616 Louisiana Avenue,Brooklyn,Spring Creek
131,11249,1.0666666666666667,0.008,1.1333333333333333,105.14133333333334,180.512,1997.8,2.0693333333333332,1287821.5653333333,-74.0060152,40.7127281,13 Condos - Elevator Apartments            ,429 Kent Avenue,Brooklyn,Williamsburg-South
132,11354,0.9274353876739563,0.02186878727634195,1.0437375745526838,537.803180914513,433.2296222664016,1994.1868787276342,2.099403578528827,848496.2107355865,-73.82288321420218,40.768790393664716,13 Condos - Elevator Apartments            ,131-05 40Th   Road,Queens,Flushing-North
133,11355,0.9001883239171374,0.064030131826742,0.9981167608286252,1253.7005649717514,835.5800376647834,1961.3653483992466,1.7062146892655368,707502.6723163842,-73.81993647446302,40.750423182818125,10 Coops - Elevator Apartments             ,143-28 41St   Avenue,Queens,Flushing-North
134,11356,1.6844444444444444,0.08,1.7644444444444445,3201.728888888889,2051.786666666667,1941.24,1.1644444444444444,834606.3466666667,-73.84476976522107,40.785983944515124,02 Two Family Dwellings                    ,15-22 123Rd Street,Queens,College Point
135,11357,0.7062043795620438,0.010948905109489052,0.7171532846715328,2292.5200729927005,995.0401459854014,1951.6186131386862,1.4616788321167884,643198.0620437956,-73.81048505062444,40.785110137148564,01 One Family Dwellings                    ,150-31 12Th Avenue,Queens,Whitestone
136,11358,1.2452830188679245,0.07547169811320754,1.320754716981132,3335.503144654088,1667.2012578616352,1943.1446540880504,1.1981132075471699,903135.320754717,-73.79592959246499,40.76085152315806,01 One Family Dwellings                    ,193-08 Station Road,Queens,Flushing-North
137,11360,0.9940476190476191,0.008928571428571428,1.0029761904761905,1915.205357142857,894.3720238095239,1965.107142857143,1.6398809523809523,592557.2351190476,-73.78226247132213,40.77989824711467,10 Coops - Elevator Apartments             ,2 Bay Club Drive,Queens,Bayside
138,11361,0.9415584415584416,0.032467532467532464,0.9707792207792207,2526.538961038961,1211.5551948051948,1947.9805194805194,1.37012987012987,716182.6038961039,-73.77427085894116,40.763342068442256,01 One Family Dwellings                    ,43-12 214Th   Place,Queens,Bayside
139,11362,0.8321678321678322,0.08041958041958042,0.9125874125874126,2614.573426573427,1134.3986013986014,1956.5384615384614,1.6083916083916083,567775.6818181818,-73.73326855348499,40.76009649459534,09 Coops - Walkup Apartments               ,246-16 60Th   Avenue,Queens,Little Neck
140,11363,1.6263736263736264,0.0,1.6263736263736264,4065.5934065934066,2033.4835164835165,1947.3736263736264,1.2967032967032968,782814.1208791209,-73.74468460398545,40.77274364330159,01 One Family Dwellings                    ,350 Park Lane,Queens,Douglaston
141,11364,0.5273159144893111,0.0,0.5273159144893111,1745.938242280285,693.6745843230403,1951.916864608076,1.5700712589073633,520962.486935867,-73.7594680948917,40.746904608718864,01 One Family Dwellings                    ,58-27 201 Street,Queens,Oakland Gardens
142,11365,1.1170886075949367,0.012658227848101266,1.139240506329114,2677.8417721518986,1217.0411392405063,1959.48417721519,1.268987341772152,722257.25,-73.79326514565146,40.73874682251222,01 One Family Dwellings                    ,71-59 160Th   Street,Queens,Flushing-South
143,11366,1.1907894736842106,0.07236842105263158,1.263157894736842,2948.190789473684,1366.7697368421052,1955.8881578947369,1.105263157894737,752182.9802631579,-73.79317590878972,40.727989442513824,01 One Family Dwellings                    ,75-48 Parsons Boulevard,Queens,Flushing-South
144,11367,0.5550660792951542,0.006607929515418502,0.5638766519823789,847.3612334801762,552.9273127753304,1951.0726872246696,1.7312775330396475,416117.47797356825,-73.82106537132019,40.728792465518296,09 Coops - Walkup Apartments               ,150-38 Union Turnpike,Queens,Flushing-South
145,11368,1.8721804511278195,0.08771929824561403,1.9598997493734336,1691.2431077694237,1648.7117794486217,1948.9248120300751,1.468671679197995,717354.2807017544,-73.86062308720669,40.748087873550716,02 Two Family Dwellings                    ,112-02 Northern Boulevard,Queens,Corona
146,11369,1.4776119402985075,0.014925373134328358,1.492537313432836,2248.070895522388,1490.7462686567164,1941.3320895522388,1.2238805970149254,615280.4253731343,-73.8728358767879,40.7624951686077,02 Two Family Dwellings                    ,31-21 97Th   Street,Queens,East Elmhurst
147,11370,1.9615384615384615,0.019230769230769232,1.9807692307692308,2353.25,2068.1826923076924,1947.1057692307693,1.1057692307692308,780256.7019230769,-73.89055360113385,40.76238880354056,02 Two Family Dwellings                    ,32-45 70Th Street,Queens,Jackson Heights
148,11372,1.4057649667405765,0.082039911308204,1.483370288248337,627.6053215077606,1539.860310421286,1939.7361419068736,1.917960088691796,465479.2771618625,-73.88317295777486,40.75138253811496,10 Coops - Elevator Apartments             ,85-11 34Th   Avenue,Queens,Jackson Heights
149,11373,1.5372340425531914,0.047872340425531915,1.5984042553191489,1121.3962765957447,1357.7978723404256,1953.6356382978724,1.678191489361702,592614.7420212766,-73.8785245493796,40.739765818056206,10 Coops - Elevator Apartments             ,90-14 51St   Avenue,Queens,Elmhurst
150,11374,1.4826789838337182,0.020785219399538105,1.508083140877598,817.9538106235566,1346.6974595842955,1952.7782909930716,1.8175519630484989,449839.5612009238,-73.86191936523372,40.72496155731097,10 Coops - Elevator Apartments             ,65-50 Wetherole Street,Queens,Rego Park
151,11375,1.0643729189789124,0.03218645948945616,1.097669256381798,915.7458379578246,1125.4239733629302,1949.7558268590456,1.8168701442841289,531959.4139844617,-73.8478902242649,40.71939841194825,10 Coops - Elevator Apartments             ,100-25 Queens Boulevard,Queens,Forest Hills
152,11377,1.0508474576271187,0.0774818401937046,1.1355932203389831,1131.6900726392253,1142.3535108958838,1946.9394673123486,1.7118644067796611,651670.3510895884,-74.0060152,40.7127281,10 Coops - Elevator Apartments             ,61-05 39Th   Avenue,Queens,Woodside
153,11378,1.5943775100401607,0.0642570281124498,1.6586345381526104,2465.2048192771085,1845.4096385542168,1939.9357429718875,1.2690763052208835,715727.891566265,-74.0060152,40.7127281,02 Two Family Dwellings                    ,57-15 69Th   Lane,Queens,Maspeth
154,11379,1.4767441860465116,0.023255813953488372,1.5155038759689923,2145.720930232558,1628.9961240310076,1942.5,1.1472868217054264,741252.0620155039,-73.87953075364035,40.71899819177928,01 One Family Dwellings                    ,66-83 70Th   Street,Queens,Middle Village
155,11385,2.210144927536232,0.10628019323671498,2.3381642512077296,2235.2753623188405,2352.7874396135267,1929.792270531401,1.4275362318840579,842574.4830917874,-74.0060152,40.7127281,02 Two Family Dwellings                    ,63-34 Fresh Pond Road,Queens,Glendale
156,11411,1.151685393258427,0.011235955056179775,1.1629213483146068,3476.612359550562,1319.5955056179776,1942.758426966292,1.0168539325842696,394001.3370786517,-73.73667068577313,40.69463204458623,01 One Family Dwellings                    ,117-08 233Rd   Street,Queens,Cambria Heights
157,11412,1.265625,0.08072916666666667,1.34375,3309.6484375,1582.6848958333333,1934.9036458333333,1.1067708333333333,420730.1848958333,-73.75811069041092,40.69787454259936,01 One Family Dwellings                    ,187-15 Hilburn Avenue,Queens,St. Albans
158,11413,1.4221105527638191,0.007537688442211055,1.4246231155778895,3620.4195979899496,1556.4497487437186,1943.0427135678392,1.015075376884422,452445.82412060304,-73.74964571124626,40.67311388351677,01 One Family Dwellings                    ,146-15 230 Place,Queens,Laurelton
159,11414,0.9093333333333333,0.005333333333333333,0.9146666666666666,2267.448,1104.7306666666666,1956.6613333333332,1.4133333333333333,424711.1493333333,-73.84231187938123,40.65838647650202,01 One Family Dwellings                    ,151-35 84Th Street,Queens,Howard Beach
160,11415,0.36160714285714285,0.044642857142857144,0.41964285714285715,583.5580357142857,385.2142857142857,1954.4419642857142,1.8794642857142858,382757.79910714284,-73.83078020658026,40.70672968993017,10 Coops - Elevator Apartments             ,85-15 120Th   Street,Queens,Kew Gardens
161,11416,1.8742138364779874,0.1069182389937107,1.9811320754716981,2386.949685534591,1968.6163522012578,1926.3270440251572,1.1132075471698113,573192.9496855346,-73.8503844989659,40.68446633166333,02 Two Family Dwellings                    ,97-42 77Th   Street,Queens,Ozone Park
162,11417,1.5688073394495412,0.06422018348623854,1.6330275229357798,2476.032110091743,1677.2844036697247,1933.1146788990825,1.1009174311926606,504672.2660550459,-73.84424950439909,40.67748145849452,01 One Family Dwellings                    ,106-10 Liberty Avenue,Queens,Ozone Park
163,11418,1.331877729257642,0.13973799126637554,1.4716157205240175,2241.3886462882097,1725.467248908297,1928.7423580786026,1.4585152838427948,598197.113537118,-73.83462234865722,40.697777891875354,02 Two Family Dwellings                    ,84-10 101St Street,Queens,Richmond Hill
164,11419,1.6322314049586777,0.08677685950413223,1.71900826446281,2502.900826446281,1745.2768595041323,1924.7272727272727,1.0826446280991735,530363.173553719,-73.82341766266534,40.68820642246468,02 Two Family Dwellings                    ,95-20 108 Street,Queens,Richmond Hill
165,11420,1.411764705882353,0.03580562659846547,1.4475703324808185,2796.071611253197,1476.0511508951406,1933.8593350383633,1.0639386189258313,483794.47314578004,-73.81506355387195,40.67537406543903,01 One Family Dwellings                    ,132-40 114Th   Place,Queens,South Ozone Park
166,11421,1.3855799373040751,0.03761755485893417,1.4231974921630095,2025.6238244514107,1524.8119122257053,1924.398119122257,1.1504702194357366,527673.7523510972,-73.85777883584419,40.691044617293215,01 One Family Dwellings                    ,85-02 96Th Street,Queens,Woodhaven
167,11422,1.4254385964912282,0.04824561403508772,1.4736842105263157,3441.5131578947367,1559.4429824561403,1951.1929824561403,1.118421052631579,462432.2543859649,-73.73533585142441,40.66350679279601,01 One Family Dwellings                    ,257-23 148Th Road,Queens,Rosedale
168,11423,1.264840182648402,0.0593607305936073,1.3242009132420092,3834.2237442922374,1694.8310502283105,1938.5114155251142,1.278538812785388,538016.5616438356,-73.76763994814671,40.71480065800101,01 One Family Dwellings                    ,88-50 192Nd Street,Queens,Hollis
169,11426,0.883177570093458,0.0514018691588785,0.9345794392523364,2737.7616822429904,1108.7102803738317,1944.4953271028037,1.3224299065420562,489356.80841121497,-73.72143507013107,40.73404064147054,01 One Family Dwellings                    ,85-45 253Rd Street,Queens,Bellerose
170,11427,0.8941798941798942,0.015873015873015872,0.91005291005291,2465.5079365079364,1160.026455026455,1945.984126984127,1.312169312169312,471723.5026455026,-73.74866907699901,40.72818095990462,01 One Family Dwellings                    ,"224-10 Manor Road, 10-8",Queens,Queens Village
171,11428,1.1168831168831168,0.07142857142857142,1.1883116883116882,2916.4415584415583,1415.7532467532467,1927.4155844155844,1.0909090909090908,457173.94155844155,-73.74251806077784,40.721297407803135,01 One Family Dwellings                    ,223-20 Braddock Avenue,Queens,Queens Village
172,11429,1.3236714975845412,0.057971014492753624,1.3816425120772946,3342.381642512077,1550.855072463768,1933.280193236715,1.0434782608695652,447233.98067632853,-73.73952809283519,40.70901313241061,01 One Family Dwellings                    ,221-26 106Th   Avenue,Queens,Queens Village
173,11432,0.9616613418530351,7.31629392971246,8.281150159744408,2808.6581469648563,1504.5015974440894,1945.8785942492013,1.4600638977635783,639060.7891373802,-73.79367936296866,40.714971356822225,01 One Family Dwellings                    ,178-36 Wexford Terrace,Queens,Jamaica
174,11433,1.471571906354515,0.026755852842809364,1.4983277591973243,2766.792642140468,1519.3444816053511,1939.3076923076924,1.0267558528428093,429287.3076923077,-73.78689414712301,40.69724995656232,01 One Family Dwellings                    ,111-30 159Th Street,Queens,South Jamaica
175,11434,1.299618320610687,0.08969465648854962,1.3893129770992367,3285.6832061068703,1594.0095419847328,1942.0248091603053,1.0706106870229009,449567.2633587786,-73.779485466388,40.67731384279325,01 One Family Dwellings                    ,160-49 122Nd   Avenue,Queens,Springfield Gardens
176,11435,0.9201183431952663,0.08875739644970414,1.0059171597633136,1661.7514792899408,1037.9260355029585,1945.9408284023668,1.5769230769230769,421468.39644970413,-73.80841501242983,40.699611878308815,10 Coops - Elevator Apartments             ,"85-15 Main Street, Condo",Queens,Briarwood
177,11436,1.3504273504273505,0.029914529914529916,1.3803418803418803,2717.491452991453,1309.6538461538462,1934.08547008547,1.017094017094017,408172.4786324786,-73.79621799910538,40.67661474891146,01 One Family Dwellings                    ,120-60 144Th   Street,Queens,So. Jamaica-Baisley Park
178,11691,1.6777777777777778,0.05185185185185185,1.7296296296296296,4140.970370370371,2377.651851851852,1957.2703703703703,1.1814814814814816,484271.4074074074,-73.75780824929743,40.60154202841434,02 Two Family Dwellings                    ,10-11 Nameoke Street,Queens,Far Rockaway
179,11692,1.8425925925925926,0.009259259259259259,1.8518518518518519,3096.314814814815,2142.8518518518517,1970.2407407407406,1.037037037037037,434829.22222222225,-73.79674394867818,40.59385014602002,02 Two Family Dwellings                    ,69-40 Almeda Avenue,Queens,Arverne
180,11693,1.1919191919191918,0.1111111111111111,1.303030303030303,2488.959595959596,1240.6060606060605,1949.5252525252524,1.3333333333333333,415212.0707070707,-73.81785950713689,40.59865552868916,01 One Family Dwellings                    ,260 Beach 81 Street,Queens,Hammels
181,11694,1.4337349397590362,0.08433734939759036,1.5180722891566265,3324.843373493976,1626.012048192771,1949.7048192771085,1.3493975903614457,660573.9819277108,-73.84673104881743,40.57741976779515,01 One Family Dwellings                    ,136 Beach 117 Street,Queens,Belle Harbor
